SSC_CODE_2016,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
SSC50813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,3,0,5,6,3,0,0,3,0,0,0,0,13,12,0,0,0,0,0,0,5,0,18,8,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,7,3,4,3,0,3,12,0,59
SSC50814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,4,0,18
SSC50815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,10
SSC50816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,14
SSC50817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,12,0,3,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,5,4,0,0,3,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,3,4,3,0,0,3,0,43
SSC50818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
SSC50819,4,7,16,16,3,32,3,34,0,114,10,15,58,39,24,28,13,26,0,219,49,83,160,80,79,49,79,74,10,663,64,76,91,67,53,33,56,42,17,494,35,51,66,49,53,27,41,46,5,379,6,30,17,22,35,21,18,15,0,162,3,5,3,4,3,3,3,7,0,37,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,174,267,423,273,255,192,210,240,36,2072
SSC50820,0,3,12,10,3,17,0,7,0,49,5,12,27,3,12,9,13,6,0,95,18,65,59,21,28,15,37,16,8,268,22,78,67,16,33,13,36,13,7,273,27,44,49,11,39,21,38,14,3,247,38,26,27,12,17,11,14,13,0,148,3,3,4,0,7,3,0,3,0,29,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,117,230,245,80,138,88,136,75,19,1110
SSC50821,0,0,0,0,0,7,0,4,0,9,3,0,4,0,0,0,4,16,0,27,14,3,6,4,3,0,4,42,0,79,9,9,3,8,3,3,4,8,0,43,3,8,6,4,5,3,8,12,0,55,17,5,12,3,5,3,9,9,0,68,3,4,0,0,6,3,3,0,0,19,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,51,28,38,23,27,16,26,91,3,304
SSC50822,7,3,45,67,24,156,12,71,7,402,19,62,121,98,86,120,27,57,9,602,172,437,334,158,267,126,89,94,28,1719,247,340,263,138,236,121,84,98,36,1552,218,235,226,142,273,117,103,124,21,1447,82,88,94,54,109,45,68,82,10,625,8,20,13,8,17,14,8,14,0,101,4,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,0,0,0,0,756,1185,1098,654,1010,710,395,551,106,6464
SSC50823,0,0,0,0,0,0,0,6,0,5,0,0,4,0,0,0,0,4,0,12,3,5,6,0,3,3,3,0,0,25,0,0,0,5,4,0,0,0,0,14,0,8,0,0,6,0,0,9,0,23,3,3,0,0,3,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,13,8,14,5,9,17,3,97
SSC50824,0,3,11,21,3,45,4,11,3,105,12,19,39,38,34,57,27,39,3,258,43,127,129,53,72,57,74,92,14,674,36,85,109,64,55,30,78,64,8,532,29,46,73,55,53,15,65,73,13,420,21,29,50,34,38,9,34,48,4,264,0,4,11,18,10,5,12,16,0,81,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,141,317,422,267,264,226,300,352,47,2341
SSC50825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,4,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3,0,4,3,0,27
SSC50826,0,0,13,13,4,33,0,13,0,76,11,26,33,45,17,28,9,26,3,192,38,127,76,58,50,24,12,57,10,447,79,151,32,19,53,15,14,14,6,395,66,105,42,36,53,24,7,23,0,363,45,50,21,26,41,9,19,13,5,233,6,13,3,0,9,4,0,4,0,47,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,246,478,228,190,226,136,69,147,26,1757
SSC50827,0,0,0,0,0,0,0,0,0,9,0,0,5,3,3,0,5,3,0,30,0,20,39,14,7,5,35,12,0,127,4,5,21,5,3,3,21,10,0,71,4,7,30,10,4,3,41,7,0,115,18,7,12,8,4,0,26,7,0,83,0,0,4,3,0,0,7,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,44,116,43,27,8,136,41,4,450
SSC50828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50829,0,0,6,4,4,31,0,24,0,79,4,9,26,15,9,28,14,18,0,133,23,47,91,34,35,28,45,48,3,346,20,46,57,31,30,27,33,39,5,287,29,35,45,25,38,35,42,47,6,303,6,21,16,20,21,13,34,17,0,151,0,0,0,0,0,3,3,5,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,161,239,136,143,171,174,198,22,1324
SSC50830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,8,5,3,7,0,3,0,0,7,3,21,0,3,4,0,0,0,3,6,0,20,3,4,3,0,3,5,3,3,0,20,3,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,5,14,0,10,5,10,19,3,77
SSC50831,0,0,3,3,0,11,0,6,0,28,12,47,17,49,18,16,3,12,0,186,79,393,101,69,73,42,10,27,5,796,83,197,35,20,34,16,9,8,5,402,42,98,28,12,42,12,11,8,10,259,37,65,14,12,19,9,6,11,0,168,3,21,3,4,11,3,3,3,0,48,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,258,817,193,176,206,107,36,81,20,1891
SSC50832,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,7,0,0,3,0,3,0,0,3,0,17,0,0,0,4,3,0,0,7,0,17,5,3,3,0,0,0,3,12,0,29,11,0,6,0,3,0,6,4,0,39,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,17,9,12,0,18,26,0,110
SSC50833,8,3,26,72,16,127,15,63,3,323,24,100,83,85,58,135,17,64,9,582,86,343,135,67,125,67,35,66,12,938,165,378,113,82,156,50,31,47,13,1042,225,365,136,102,247,64,43,61,20,1260,204,368,139,93,256,68,61,75,7,1266,59,69,23,17,35,22,14,21,3,262,0,7,0,0,3,0,3,5,0,15,0,0,0,0,0,0,0,0,0,4,770,1628,655,527,904,526,215,402,70,5687
SSC50834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50835,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,9,3,9,28,3,4,0,23,11,0,81,6,9,12,4,10,0,21,5,0,67,4,5,8,0,5,0,26,15,0,70,0,0,11,0,0,0,13,9,0,37,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,23,62,15,19,3,92,33,0,271
SSC50836,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,3,3,3,0,0,9,0,18,0,0,0,0,0,0,3,0,0,14,6,0,0,0,4,0,5,0,0,23,7,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23,5,14,3,13,6,11,15,0,83
SSC50837,0,0,0,3,0,0,0,4,0,8,0,3,7,3,3,0,4,3,0,33,7,18,23,12,14,3,30,9,0,114,15,0,18,6,3,0,24,9,3,78,12,11,12,9,4,4,19,12,0,79,5,11,3,3,3,3,7,3,0,55,3,3,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,51,72,34,27,15,94,36,10,382
SSC50838,6,0,17,14,3,36,0,25,0,105,3,8,30,5,10,16,5,10,4,94,5,25,42,14,17,6,17,14,3,140,29,48,46,29,41,9,23,24,3,254,54,100,91,44,72,32,31,24,11,463,35,69,64,32,45,19,44,22,7,327,9,13,3,3,6,9,3,8,4,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,258,295,137,195,120,122,139,26,1426
SSC50839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50840,4,14,27,66,24,82,7,67,7,279,10,27,73,60,28,41,17,31,8,288,36,115,123,33,84,36,17,22,3,462,107,240,137,66,106,42,41,26,13,783,170,245,153,113,166,55,54,60,18,1038,104,186,98,60,129,45,58,33,0,716,35,59,20,14,30,15,6,18,0,191,3,3,4,0,0,0,3,7,0,18,0,0,0,0,0,0,0,0,0,0,468,882,625,404,563,318,207,264,45,3783
SSC50841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,7
SSC50842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4
SSC50843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,4,0,0,0,5,0,29
SSC50844,0,0,11,7,0,16,0,12,0,54,3,3,13,5,3,4,4,7,0,44,4,16,20,12,8,8,10,14,0,88,18,30,30,16,19,14,4,10,0,133,28,39,24,22,29,14,8,17,9,189,20,45,27,13,18,8,11,15,3,160,8,7,5,3,11,4,3,3,3,41,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,78,136,130,86,85,69,38,74,10,717
SSC50845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,3,0,16
SSC50846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7
SSC50848,0,0,7,3,6,32,0,18,4,71,9,16,17,19,13,17,10,20,0,120,17,45,66,47,34,25,34,50,3,319,26,44,61,44,36,25,42,52,4,331,11,32,37,46,30,16,47,51,7,284,4,15,27,31,19,12,21,26,0,156,0,7,0,7,3,4,0,13,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,161,221,196,143,136,155,225,24,1324
SSC50849,0,0,3,3,0,20,0,15,0,43,0,0,4,9,3,7,0,20,0,48,10,12,19,13,9,13,10,14,0,97,8,11,21,17,6,8,10,23,0,97,5,10,16,21,9,6,3,28,0,101,0,3,12,6,3,4,5,16,0,53,3,0,3,0,0,0,0,9,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,34,77,72,37,64,30,124,5,464
SSC50850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,9
SSC50851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,0,21
SSC50853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,4,3,0,3,0,6,0,0,0,3,19,8,6,3,0,3,4,0,0,0,24,3,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,18,3,11,4,0,7,0,69
SSC50854,5,0,8,9,3,21,0,17,0,65,0,3,12,4,0,10,3,11,0,49,6,15,32,11,21,7,5,8,0,115,46,28,71,21,31,14,23,17,3,254,44,43,48,32,49,9,34,26,6,310,19,22,31,14,30,14,25,21,0,176,10,0,5,3,10,0,0,8,3,38,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,133,120,210,100,151,77,98,115,17,1010
SSC50855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,8
SSC50856,0,0,7,15,3,23,3,12,0,58,0,0,13,10,0,9,6,10,0,51,7,28,18,11,11,14,8,13,3,118,22,40,22,13,23,5,9,9,3,149,26,56,32,25,31,12,18,12,0,215,29,44,27,26,29,8,8,13,4,186,10,10,3,5,5,0,3,3,0,37,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,91,178,124,103,103,72,61,78,10,822
SSC50857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,8,0,12,0,6,0,0,0,0,0,0,0,14,12,10,4,4,0,0,0,5,0,38,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,10,5,3,4,0,16,0,70
SSC50858,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,3,3,5,0,0,0,0,0,0,8,3,0,5,0,3,0,0,0,0,12,3,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,13,5,3,3,0,9,0,43
SSC50859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,10,3,0,0,0,3,0,0,0,0,7,4,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,4,3,0,5,0,43
SSC50860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,10
SSC50861,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,0,0,0,4,3,0,30
SSC50862,0,0,8,15,0,26,3,16,5,72,3,17,29,20,8,35,13,29,3,156,33,122,64,44,66,26,36,42,11,453,39,61,56,42,37,18,29,41,5,325,14,37,40,22,44,18,36,41,3,258,13,31,36,25,27,14,22,21,8,210,3,11,3,7,9,3,5,6,0,45,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,110,286,241,174,193,139,148,199,36,1522
SSC50863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,11
SSC50864,3,3,27,22,6,81,5,59,6,198,14,21,97,71,39,77,42,93,12,473,69,165,274,122,138,94,163,145,22,1190,88,117,241,101,117,47,167,167,24,1071,54,72,169,99,102,43,137,156,14,852,37,54,82,81,97,41,82,80,11,570,14,14,19,20,29,3,26,17,7,146,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,3,276,443,913,519,532,394,625,730,90,4515
SSC50865,0,7,21,25,8,62,3,35,4,161,12,28,46,38,27,49,12,23,4,238,64,177,98,67,111,41,32,31,7,636,141,221,124,78,146,51,42,37,14,851,103,105,82,49,114,53,39,37,10,595,50,54,54,29,89,29,27,37,3,374,18,12,11,9,25,14,4,11,3,103,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,380,601,429,304,518,311,154,213,53,2966
SSC50866,4,0,15,30,0,35,3,20,0,109,3,11,23,22,11,26,0,10,0,102,17,62,60,25,27,10,14,12,4,239,41,75,70,32,48,17,29,26,10,334,52,65,72,28,46,21,20,16,0,334,27,38,36,20,35,8,17,19,3,200,7,3,0,0,5,7,0,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,154,251,277,155,168,124,84,101,18,1337
SSC50867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC50869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,18
SSC50870,0,0,4,7,0,10,0,9,0,32,5,3,10,6,3,8,0,3,0,32,4,10,8,8,4,3,0,7,3,47,6,18,16,3,5,0,5,6,0,59,18,26,23,15,14,7,0,8,3,107,17,25,22,8,12,4,9,5,0,100,0,5,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,83,83,46,45,36,19,30,10,397
SSC50871,0,0,3,9,0,8,0,0,0,21,0,0,12,3,3,6,3,6,0,40,4,16,10,9,5,7,5,18,3,74,10,24,13,11,12,9,9,3,0,84,9,17,11,15,19,4,8,12,0,98,13,6,9,8,8,4,3,13,0,61,0,0,0,0,0,0,3,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,67,62,51,39,37,27,57,3,384
SSC50872,0,3,20,18,5,64,4,27,0,145,14,21,56,38,28,38,10,20,7,230,44,92,95,30,60,29,28,20,4,394,57,89,74,42,87,37,48,38,3,471,61,79,81,43,120,32,56,26,10,507,80,57,58,45,72,24,54,22,8,421,13,14,21,14,9,8,4,10,0,90,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,261,347,409,217,390,230,200,162,36,2261
SSC50873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
