SSC_CODE_2016,Sme_Usl_ad_5_yr_ago_as_2016_M,Sme_Usl_ad_5_yr_ago_as_2016_F,Sme_Usl_ad_5_yr_ago_as_2016_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC50453,233,188,415,71,72,148,0,3,3,0,0,0,0,3,0,0,0,0,58,68,127,3,0,3,0,0,0,0,0,0,0,0,0,65,74,139,5,5,11,3,0,3,145,157,302,63,55,122,441,401,836
SSC50454,18,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,10,0,0,0,0,0,0,0,0,0,0,0,0,9,6,10,0,0,0,0,0,0,8,6,10,0,0,0,27,12,39
SSC50455,3,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11
SSC50456,1799,1988,3790,171,150,321,36,37,74,37,52,84,27,21,46,3,4,7,826,904,1730,5,10,12,10,10,15,0,5,3,0,0,0,948,1042,1985,188,215,405,22,22,37,1319,1427,2750,243,256,495,3363,3672,7032
SSC50457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,3,3,3
SSC50458,8,9,16,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,10,7,17,0,0,0,0,0,0,0,0,0,0,0,0,10,7,17,0,0,0,0,0,0,14,10,26,13,10,19,32,28,58
SSC50459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,11
SSC50460,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,3,3,4,4,13
SSC50461,9,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,0,0,0,0,0,0,3,7,5,3,6,7,17,16,32
SSC50462,6,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,6,10,12
SSC50463,1094,944,2041,349,302,652,114,102,213,91,86,175,96,77,175,41,36,75,1248,1090,2336,12,8,19,11,6,21,10,12,19,3,5,8,1622,1420,3041,1427,1427,2850,51,33,85,3444,3179,6630,844,718,1560,5387,4846,10229
SSC50464,77,70,153,12,10,19,0,0,0,0,0,0,0,0,0,0,0,0,3,9,19,0,0,0,0,0,0,0,0,0,0,0,0,3,9,19,0,0,0,0,0,0,12,16,37,10,12,23,104,99,205
SSC50465,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,0,0,4,11,7,18
SSC50466,56,53,108,4,3,5,0,0,0,3,3,9,3,0,3,0,0,0,34,34,67,0,0,0,0,0,0,0,0,3,0,0,0,39,37,79,3,0,5,0,0,0,49,42,90,31,22,52,137,115,251
SSC50467,1955,1988,3940,209,221,431,47,49,99,54,46,102,52,46,104,16,18,30,1170,1158,2328,6,8,19,10,11,26,9,7,11,0,0,0,1372,1346,2722,650,668,1312,33,19,53,2264,2255,4518,497,436,933,4709,4677,9385
SSC50468,13,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,0,0,3,21,16,32
SSC50469,12,11,22,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,6,12,5,3,9,23,21,44
SSC50470,47,31,79,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,13,8,19,0,0,0,0,0,0,0,0,0,0,0,0,13,8,19,0,0,0,0,0,0,14,19,28,10,10,16,71,61,128
SSC50471,2178,2203,4385,333,377,714,20,15,31,24,21,47,23,29,48,7,12,17,816,924,1739,23,19,36,3,11,14,0,0,0,0,4,4,913,1036,1947,103,101,197,20,30,50,1367,1547,2913,297,293,592,3845,4043,7885
SSC50472,977,998,1977,59,59,117,16,8,25,4,6,15,4,12,12,3,0,3,326,362,691,0,0,3,0,0,3,0,0,0,0,0,0,360,393,754,67,89,156,7,9,17,496,554,1048,102,110,214,1576,1663,3239
SSC50473,1238,1345,2582,71,67,134,16,14,23,15,11,21,3,3,10,5,9,9,427,474,905,0,0,0,0,0,0,0,0,0,0,0,0,465,510,975,135,157,299,3,8,17,676,741,1420,93,89,179,2004,2175,4181
SSC50474,16,5,23,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,3,3,0,0,0,5,11,17,0,0,3,24,15,43
SSC50475,32,29,66,3,3,7,16,7,26,9,6,22,12,10,16,0,0,0,465,524,992,0,0,3,0,4,3,0,0,0,0,0,0,503,557,1060,107,101,210,6,4,10,616,660,1279,77,63,145,734,759,1489
SSC50476,20,15,37,0,0,0,3,5,7,0,3,0,3,5,10,0,0,0,9,12,19,0,0,0,3,0,3,0,0,0,0,0,0,23,20,39,8,3,10,0,0,0,31,18,47,8,4,12,62,44,103
SSC50477,8,5,15,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,0,0,0,0,0,0,6,5,10,0,0,0,11,8,25
SSC50478,6,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,12,16
SSC50479,37,30,63,6,9,12,0,0,0,0,0,0,0,0,0,0,0,0,5,6,15,0,0,0,0,3,0,0,0,0,0,0,0,11,12,19,0,3,3,0,0,0,17,21,33,4,4,12,54,57,110
SSC50480,120,117,245,3,4,6,0,0,0,0,3,5,3,3,5,0,0,0,31,37,73,0,0,0,0,0,0,0,0,0,0,0,0,38,39,83,0,0,3,0,5,5,41,52,94,11,8,14,177,175,350
SSC50481,4046,4228,8273,869,979,1849,103,107,212,101,102,205,129,128,255,47,39,87,3103,3329,6428,15,12,28,42,33,71,6,15,17,4,0,3,3538,3759,7295,628,700,1331,78,76,157,5122,5511,10632,744,794,1534,9909,10535,20445
SSC50482,7,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,7,11
SSC50483,646,656,1304,79,89,172,15,15,32,13,4,19,10,16,25,4,5,10,428,410,837,0,0,0,0,0,0,3,0,3,0,0,0,471,453,919,145,154,293,18,8,26,712,694,1406,110,134,246,1462,1492,2953
SSC50484,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,3,0,0,0,0,0,0,0,0,0,6,5,8,0,0,0,0,0,0,6,5,8,3,0,6,17,4,25
SSC50485,64,82,144,13,20,35,3,3,6,0,0,0,3,0,0,0,0,0,25,34,58,0,0,0,0,0,0,0,0,0,0,0,0,36,34,70,3,0,6,10,8,19,54,68,124,19,17,39,136,169,308
SSC50486,52,49,104,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,11,26,0,0,0,0,0,0,0,0,0,0,0,0,13,16,26,3,0,4,0,0,0,16,13,32,0,3,3,73,67,142
SSC50487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50488,9,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,16
SSC50489,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,13,0,0,0,0,0,0,0,0,0,0,0,0,3,7,13,0,0,0,0,0,0,6,7,12,4,0,4,9,8,15
SSC50490,979,1120,2103,222,265,483,17,17,34,12,17,31,22,17,45,10,11,25,527,647,1181,0,0,4,9,0,12,3,3,3,0,0,0,608,719,1330,66,76,148,14,10,21,915,1076,1989,191,203,392,2083,2396,4481
SSC50491,448,491,934,186,217,402,7,3,8,3,10,11,8,8,9,4,7,11,121,142,268,6,4,11,3,3,3,0,0,0,0,0,0,152,169,324,26,34,65,8,11,22,369,440,805,150,158,311,968,1089,2052
SSC50492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50493,3,12,10,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,6,3,13,0,0,0,0,0,0,0,0,0,0,0,0,13,4,22,3,0,0,0,0,0,20,9,26,10,6,14,32,23,58
SSC50494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4
SSC50495,14,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,0,0,0,3,5,8,0,0,0,14,10,26
SSC50496,524,440,960,192,175,371,11,18,26,18,17,35,22,22,50,8,11,17,248,255,502,0,0,0,13,17,28,0,0,0,0,0,3,329,342,674,43,45,90,5,6,11,569,571,1141,112,106,219,1206,1111,2323
SSC50497,15,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,3,0,0,0,4,4,10,5,0,9,23,12,36
SSC50498,8,6,14,8,3,13,0,0,0,0,0,0,0,0,0,0,0,0,10,5,11,0,0,0,0,0,0,0,0,0,0,0,0,10,5,11,0,0,0,0,0,0,10,9,26,0,3,4,19,15,43
SSC50499,1205,1125,2330,160,192,348,15,13,32,20,23,38,18,29,43,3,8,7,789,835,1620,7,3,8,4,3,12,0,0,0,0,0,0,856,913,1766,61,95,158,15,12,30,1097,1208,2302,164,141,303,2461,2479,4942
SSC50500,85,74,158,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,11,14,20,0,0,0,0,4,4,0,0,0,0,0,0,15,12,26,0,0,0,0,0,0,16,23,32,13,18,25,110,108,222
SSC50501,1149,1215,2367,92,111,200,19,12,29,13,7,21,11,8,18,3,3,3,430,444,874,0,0,4,3,4,9,0,0,0,0,0,0,475,484,958,128,130,259,22,17,37,720,737,1454,119,114,227,1983,2066,4050
SSC50502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50506,308,282,596,63,75,133,8,5,17,5,16,25,10,14,17,3,4,11,59,61,123,3,0,6,6,15,24,0,0,0,0,0,0,103,118,216,25,36,62,10,12,26,199,236,434,61,80,142,569,602,1169
SSC50507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50508,2208,2270,4477,156,160,318,29,25,61,28,33,61,27,35,56,11,6,19,849,848,1694,0,0,0,4,4,13,4,3,14,0,0,0,959,955,1918,186,241,429,18,13,23,1320,1362,2685,154,129,283,3675,3766,7444
SSC50509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50510,72,64,132,6,9,10,0,0,0,0,0,0,0,0,8,0,0,0,23,24,55,0,0,3,0,0,0,0,0,0,0,0,0,27,29,59,0,3,4,0,0,4,38,39,75,12,13,31,117,125,239
SSC50511,22,28,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,0,0,0,0,0,0,5,4,14,80,0,80,111,31,140
SSC50512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50513,11,13,27,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,7,9,0,0,0,0,0,0,0,0,0,0,0,0,4,7,9,0,0,0,0,0,0,7,3,16,0,0,0,25,20,39
SSC50514,5,0,13,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,17,3,22,0,0,0,0,0,0,0,0,0,0,0,0,22,3,25,0,0,0,0,0,0,27,3,29,6,0,10,40,6,45
SSC50515,334,300,630,20,27,48,0,3,5,0,0,0,0,3,6,0,0,0,103,104,207,0,0,0,3,3,5,0,0,0,0,0,0,114,107,225,21,20,34,5,6,7,159,162,312,35,27,59,520,484,1007
SSC50516,3240,3326,6573,425,477,906,27,25,56,32,37,69,51,55,108,4,9,15,1351,1324,2674,4,3,10,12,11,21,5,6,8,0,0,0,1486,1472,2960,271,313,585,35,27,66,2224,2293,4520,392,373,765,5856,5994,11853
SSC50517,11,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,12,0,0,0,0,0,0,0,0,0,0,0,0,7,4,11,0,0,0,0,0,3,7,6,15,7,0,3,27,19,41
SSC50518,99,80,179,18,13,38,0,0,0,0,0,0,0,0,3,0,0,0,27,35,58,0,0,0,0,0,0,0,0,0,0,0,0,31,35,61,5,8,17,0,0,0,59,62,117,27,22,49,182,167,347
SSC50519,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,16,0,0,0,0,0,0,0,0,0,0,0,0,19,3,18,0,0,0,0,0,0,22,3,21,23,0,29,43,7,48
SSC50520,1566,1710,3278,234,232,465,51,66,120,51,61,111,57,46,98,16,18,39,943,965,1906,3,12,19,5,11,15,8,12,18,3,4,7,1144,1187,2328,366,389,757,37,37,66,1778,1844,3622,503,471,972,3845,4024,7874
SSC50521,297,266,566,21,20,39,0,4,4,3,4,8,4,5,10,0,0,0,119,128,247,0,0,0,0,0,0,0,0,0,0,0,0,135,138,270,4,4,8,0,3,5,164,164,325,61,46,104,518,480,999
SSC50522,7,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8
SSC50523,215,184,400,10,3,8,0,0,0,0,0,3,0,0,0,0,0,0,82,86,171,0,0,0,0,0,0,0,0,0,0,0,0,85,92,176,7,3,8,3,0,3,97,93,197,26,26,54,334,308,639
SSC50524,23,14,38,0,0,3,0,4,4,0,0,0,0,0,0,0,0,0,7,3,9,0,0,0,0,0,0,0,0,0,0,0,0,7,4,14,0,0,0,0,0,0,5,8,10,0,0,0,26,26,53
SSC50525,42,26,67,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,10,21,0,0,0,0,0,0,0,0,0,0,0,0,6,13,18,0,0,0,0,0,0,15,10,24,7,3,13,59,40,102
SSC50526,8,9,18,3,0,3,0,0,0,3,0,4,3,0,3,0,0,0,7,8,20,0,0,0,0,0,0,0,0,0,0,0,0,11,6,24,0,0,0,0,0,0,18,11,32,25,9,35,57,23,84
SSC50527,49,0,49,13,3,13,66,14,83,38,9,42,64,15,75,10,3,14,53,13,66,8,5,16,10,0,10,9,3,9,3,0,3,260,61,317,9,0,9,0,0,0,276,65,337,269,65,335,590,126,720
SSC50528,25,16,42,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,16,0,0,0,0,0,0,0,0,0,0,0,0,13,3,16,3,3,6,0,0,0,17,5,25,8,3,13,47,28,75
SSC50529,47,43,85,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,15,12,27,0,0,0,0,0,0,0,0,0,0,0,0,16,14,31,3,0,4,9,3,8,26,18,47,9,5,18,87,66,153
SSC50530,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,6,0,6,14,5,22
SSC50531,681,709,1395,14,15,28,0,0,6,13,6,20,5,0,4,0,0,0,287,297,583,0,0,0,7,3,6,0,0,0,0,0,0,308,313,621,6,19,30,3,10,17,335,361,696,63,58,115,1079,1131,2207
SSC50532,740,770,1509,256,279,540,8,14,22,7,12,22,3,10,15,3,0,9,348,359,710,0,3,3,5,3,6,0,0,0,0,0,0,375,405,782,52,49,100,18,20,33,700,752,1453,144,128,276,1586,1651,3237
SSC50533,20,17,31,7,5,15,0,0,0,0,0,0,0,0,0,0,0,0,7,5,15,0,0,0,0,0,0,0,0,0,0,0,0,7,10,15,0,0,0,0,0,0,14,12,26,3,3,8,35,33,68
SSC50534,635,712,1348,162,173,339,13,16,27,13,17,25,8,4,19,5,9,17,283,330,609,4,3,7,5,8,15,0,0,0,0,0,0,335,388,719,73,87,152,10,10,21,579,654,1236,196,223,420,1417,1586,3000
SSC50535,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10
SSC50536,17,22,34,3,9,13,0,0,0,0,0,0,0,0,0,0,0,0,10,10,20,0,0,0,0,0,0,0,0,0,0,0,0,17,5,24,0,0,0,5,0,3,21,14,40,5,12,16,44,44,89
SSC50537,110,91,199,12,15,23,0,0,0,0,0,3,0,0,0,0,0,0,68,71,132,4,0,5,0,5,3,0,0,0,0,0,0,74,78,149,7,7,15,0,0,0,87,97,184,20,25,41,217,216,433
SSC50538,74,87,163,5,6,10,0,0,0,0,0,0,3,3,4,3,0,3,13,10,25,0,0,0,3,0,9,0,0,0,0,0,0,19,16,39,0,0,0,0,3,7,26,30,54,0,0,3,103,119,223
SSC50539,6,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,40,23,14,40,3,3,6,34,29,58
SSC50540,886,840,1725,21,28,50,6,4,15,3,3,5,0,7,9,0,0,0,291,306,594,0,3,3,0,5,5,0,0,0,0,0,0,299,323,624,22,17,41,0,4,9,344,373,722,96,83,185,1327,1302,2632
SSC50541,33,26,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,5,3,3,9,7,8,43,33,80
SSC50542,4,7,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,7,14
SSC50543,17,12,25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,6,0,0,0,20,15,31
SSC50544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,5
SSC50546,170,199,370,63,77,147,0,4,4,0,0,3,0,0,0,0,0,0,76,70,146,0,0,0,0,0,0,0,0,0,0,0,0,81,80,158,25,26,49,0,0,0,164,180,349,30,34,62,369,414,780
SSC50547,9,3,12,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,0,0,0,0,0,0,4,4,12,5,4,11,24,16,38
SSC50548,2306,2299,4607,153,132,289,12,19,31,27,22,45,15,13,27,9,10,17,911,855,1768,0,4,7,7,3,6,0,0,0,0,0,0,981,925,1903,353,336,686,35,36,74,1517,1432,2951,271,270,541,4100,3999,8099
SSC50549,260,252,516,56,45,103,0,0,0,0,0,0,0,0,0,0,0,0,97,92,190,0,0,0,0,3,3,0,0,0,0,0,0,106,98,203,0,3,8,0,3,3,163,149,311,47,43,93,471,444,920
SSC50550,840,880,1726,60,66,127,7,0,9,3,4,10,3,5,3,0,0,0,272,271,546,0,3,0,3,0,3,0,0,0,0,0,0,290,286,572,28,34,62,9,9,25,390,392,787,72,65,136,1304,1335,2642
SSC50551,683,710,1395,51,81,134,11,9,22,3,0,6,8,8,23,8,9,10,375,410,786,0,0,0,0,0,3,0,0,0,0,0,0,404,437,846,82,86,175,8,3,13,548,610,1160,112,85,202,1342,1413,2751
SSC50552,18,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,4,12,25,21,48
SSC50553,8,9,14,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,6,9,0,3,6,17,17,35
SSC50554,362,348,713,65,47,119,13,10,26,17,14,31,11,10,19,5,3,10,208,237,439,0,0,0,0,0,0,0,0,0,0,0,0,248,280,524,352,375,728,0,5,13,674,709,1382,130,142,263,1160,1200,2362
SSC50555,181,181,361,33,36,71,5,11,21,3,3,12,10,9,17,3,4,8,130,155,283,0,0,0,0,0,0,0,0,0,0,0,0,155,185,339,24,22,42,0,0,0,210,245,451,32,20,50,415,444,866
SSC50556,29,37,65,4,5,13,0,0,0,0,0,0,0,0,0,0,0,0,7,4,9,0,0,0,0,0,0,0,0,0,0,0,0,9,10,13,0,0,0,4,3,3,14,16,25,0,0,0,42,49,93
SSC50557,27,37,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,21,0,0,0,0,0,0,0,0,0,0,0,0,11,13,21,0,0,0,0,0,0,11,16,23,3,4,3,39,48,88
SSC50558,12,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,11,0,0,0,0,0,0,0,0,0,0,0,0,4,6,15,3,3,3,0,0,0,7,7,21,5,0,8,27,24,53
SSC50559,375,369,749,8,11,21,0,0,4,0,0,0,0,0,0,0,0,0,129,111,240,0,0,0,3,0,3,0,0,0,0,0,0,132,115,245,8,4,12,5,5,4,152,136,286,32,39,64,560,542,1098
SSC50560,97,100,196,53,54,105,0,0,0,0,0,4,0,0,0,0,0,0,25,34,63,0,0,0,0,0,0,0,0,0,0,0,0,33,37,66,12,15,25,0,0,0,96,106,199,20,23,47,214,228,441
SSC50561,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
SSC50562,139,139,280,27,28,53,0,0,0,4,0,4,0,0,3,3,3,8,51,46,101,0,0,0,0,0,0,0,0,0,0,0,0,63,52,111,27,23,45,0,0,0,113,103,220,32,22,54,286,263,550
SSC50563,6,5,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,0,0,0,0,0,0,4,0,7,0,4,7,18,10,26
SSC50564,605,581,1184,219,224,442,14,8,21,16,19,41,25,24,50,3,0,3,592,621,1212,9,11,15,4,6,6,0,0,0,0,0,0,663,691,1349,109,111,226,15,10,22,1004,1032,2038,132,126,254,1735,1737,3477
SSC50565,63,69,128,0,3,3,0,3,3,4,0,6,0,0,0,0,0,0,20,27,48,0,0,0,0,0,0,0,0,0,0,0,0,28,30,56,3,3,8,0,0,0,31,36,73,5,6,13,101,112,213
SSC50566,22,12,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,3,3,7,4,0,7,29,16,47
SSC50567,154,159,312,25,34,57,0,0,0,0,0,0,0,0,0,0,0,0,38,43,74,0,0,0,0,0,0,0,0,0,0,0,0,38,40,77,0,4,3,0,0,0,65,78,141,44,42,88,263,274,536
