SSC_CODE_2016,D_21_24_FPT_MPET,D_21_24_FPT_MPULFTW,D_21_24_FPT_MPULPTW,D_21_24_FPT_MPUT,D_21_24_FPT_MPTLF,D_21_24_FPT_MPNLF,D_21_24_FPT_MPLFSNS,D_21_24_FPT_T,TDCF_FPEFT_MPEFT,TDCF_FPEFT_MPEPT,TDCF_FPEFT_MPEAW,TDCF_FPEFT_MPEHNS,TDCF_FPEFT_MPET,TDCF_FPEFT_MPULFTW,TDCF_FPEFT_MPULPTW,TDCF_FPEFT_MPUT,TDCF_FPEFT_MPTLF,TDCF_FPEFT_MPNLF,TDCF_FPEFT_MPLFSNS,TDCF_FPEFT_T,TDCF_FPEPT_MPEFT,TDCF_FPEPT_MPEPT,TDCF_FPEPT_MPEAW,TDCF_FPEPT_MPEHNS,TDCF_FPEPT_MPET,TDCF_FPEPT_MPULFTW,TDCF_FPEPT_MPULPTW,TDCF_FPEPT_MPUT,TDCF_FPEPT_MPTLF,TDCF_FPEPT_MPNLF,TDCF_FPEPT_MPLFSNS,TDCF_FPEPT_T,TDCF_FPEAW_MPEFT,TDCF_FPEAW_MPEPT,TDCF_FPEAW_MPEAW,TDCF_FPEAW_MPEHNS,TDCF_FPEAW_MPET,TDCF_FPEAW_MPULFTW,TDCF_FPEAW_MPULPTW,TDCF_FPEAW_MPUT,TDCF_FPEAW_MPTLF,TDCF_FPEAW_MPNLF,TDCF_FPEAW_MPLFSNS,TDCF_FPEAW_T,TDCF_FPHNS_MPEFT,TDCF_FPHNS_MPEPT,TDCF_FPHNS_MPEAW,TDCF_FPHNS_MPEHNS,TDCF_FPHNS_MPET,TDCF_FPHNS_MPULFTW,TDCF_FPHNS_MPULPTW,TDCF_FPHNS_MPUT,TDCF_FPHNS_MPTLF,TDCF_FPHNS_MPNLF,TDCF_FPHNS_MPLFSNS,TDCF_FPHNS_T,TDCF_FPET_MPEFT,TDCF_FPET_MPEPT,TDCF_FPET_MPEAW,TDCF_FPET_MPEHNS,TDCF_FPET_MPET,TDCF_FPET_MPULFTW,TDCF_FPET_MPULPTW,TDCF_FPET_MPUT,TDCF_FPET_MPTLF,TDCF_FPET_MPNLF,TDCF_FPET_MPLFSNS,TDCF_FPET_T,TDCF_FPULFTW_MPEFT,TDCF_FPULFTW_MPEPT,TDCF_FPULFTW_MPEAW,TDCF_FPULFTW_MPEHNS,TDCF_FPULFTW_MPET,TDCF_FPULFTW_MPULFTW,TDCF_FPULFTW_MPULPTW,TDCF_FPULFTW_MPUT,TDCF_FPULFTW_MPTLF,TDCF_FPULFTW_MPNLF,TDCF_FPULFTW_MPLFSNS,TDCF_FPULFTW_T,TDCF_FPULPTW_MPEFT,TDCF_FPULPTW_MPEPT,TDCF_FPULPTW_MPEAW,TDCF_FPULPTW_MPEHNS,TDCF_FPULPTW_MPET,TDCF_FPULPTW_MPULFTW,TDCF_FPULPTW_MPULPTW,TDCF_FPULPTW_MPUT,TDCF_FPULPTW_MPTLF,TDCF_FPULPTW_MPNLF,TDCF_FPULPTW_MPLFSNS,TDCF_FPULPTW_T,TDCF_FPUT_MPEFT,TDCF_FPUT_MPEPT,TDCF_FPUT_MPEAW,TDCF_FPUT_MPEHNS,TDCF_FPUT_MPET,TDCF_FPUT_MPULFTW,TDCF_FPUT_MPULPTW,TDCF_FPUT_MPUT,TDCF_FPUT_MPTLF,TDCF_FPUT_MPNLF,TDCF_FPUT_MPLFSNS,TDCF_FPUT_T,TDCF_FPTLF_MPEFT,TDCF_FPTLF_MPEPT,TDCF_FPTLF_MPEAW,TDCF_FPTLF_MPEHNS,TDCF_FPTLF_MPET,TDCF_FPTLF_MPULFTW,TDCF_FPTLF_MPULPTW,TDCF_FPTLF_MPUT,TDCF_FPTLF_MPTLF,TDCF_FPTLF_MPNLF,TDCF_FPTLF_MPLFSNS,TDCF_FPTLF_T,TDCF_FPNLF_MPEFT,TDCF_FPNLF_MPEPT,TDCF_FPNLF_MPEAW,TDCF_FPNLF_MPEHNS,TDCF_FPNLF_MPET,TDCF_FPNLF_MPULFTW,TDCF_FPNLF_MPULPTW,TDCF_FPNLF_MPUT,TDCF_FPNLF_MPTLF,TDCF_FPNLF_MPNLF,TDCF_FPNLF_MPLFSNS,TDCF_FPNLF_T,TDCF_FPLFSNS_MPEFT,TDCF_FPLFSNS_MPEPT,TDCF_FPLFSNS_MPEAW,TDCF_FPLFSNS_MPEHNS,TDCF_FPLFSNS_MPET,TDCF_FPLFSNS_MPULFTW,TDCF_FPLFSNS_MPULPTW,TDCF_FPLFSNS_MPUT,TDCF_FPLFSNS_MPTLF,TDCF_FPLFSNS_MPNLF,TDCF_FPLFSNS_MPLFSNS,TDCF_FPLFSNS_T,TDCF_FPT_MPEFT,TDCF_FPT_MPEPT,TDCF_FPT_MPEAW,TDCF_FPT_MPEHNS,TDCF_FPT_MPET,TDCF_FPT_MPULFTW,TDCF_FPT_MPULPTW,TDCF_FPT_MPUT,TDCF_FPT_MPTLF,TDCF_FPT_MPNLF,TDCF_FPT_MPLFSNS,TDCF_FPT_T
SSC50029,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,10,0,0,3,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,7,0,0,0,7,0,0,7
SSC50030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,17,0,0,0,17,0,0,17
SSC50031,6,0,0,0,6,3,0,7,79,3,3,0,82,0,0,0,90,6,0,95,87,9,0,0,96,3,0,3,100,8,0,110,10,0,3,0,13,0,0,0,13,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,175,14,5,0,202,6,0,6,205,15,0,222,6,0,0,0,6,0,0,0,6,0,0,6,6,0,0,0,6,0,0,0,6,0,0,5,11,0,0,0,11,0,0,0,11,0,0,8,188,14,5,0,209,6,0,6,213,15,0,232,45,8,3,4,58,0,0,0,65,0,0,61,3,0,0,0,3,0,0,0,3,0,0,3,236,20,8,4,274,9,0,9,279,15,0,298
SSC50032,6,0,0,0,6,0,0,6,107,10,0,0,124,0,0,0,124,3,0,125,130,28,0,0,153,3,0,3,163,0,0,163,11,0,0,0,17,0,0,0,17,0,0,17,3,3,0,5,10,0,0,0,10,0,0,10,250,42,0,8,300,3,0,3,304,3,0,308,3,0,0,0,3,3,0,3,8,0,0,8,11,3,0,0,13,0,3,6,23,0,0,23,16,3,0,0,19,7,3,10,29,0,0,29,267,42,0,8,317,8,3,14,333,3,0,337,120,11,5,7,143,3,0,3,146,4,0,150,0,0,0,3,3,0,0,0,3,0,0,6,393,54,6,15,467,9,3,11,479,11,0,490
SSC50033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6
SSC50034,4,0,0,0,4,0,0,4,24,3,0,0,34,3,0,3,35,11,0,44,42,6,0,0,56,0,3,7,56,3,0,61,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,74,18,0,0,92,4,3,9,101,11,0,113,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,3,0,5,3,0,0,3,74,15,0,0,92,6,8,13,103,11,0,117,42,11,0,0,56,4,0,4,54,18,0,78,0,0,0,0,0,0,0,0,0,0,0,0,119,27,0,0,148,8,8,15,157,32,0,194
SSC50035,43,0,0,0,43,3,0,48,265,32,3,11,306,6,0,6,305,5,0,313,507,39,12,0,556,11,0,11,571,3,0,572,32,0,0,0,38,0,0,0,38,0,0,38,5,0,0,3,9,0,0,0,9,0,0,9,811,72,14,10,909,17,0,17,919,9,0,935,6,0,0,0,6,0,0,0,6,0,0,6,25,0,0,0,25,3,0,3,32,0,0,32,35,0,0,0,35,3,0,3,37,0,0,37,844,72,14,10,936,16,0,16,953,9,0,964,250,26,14,4,286,6,0,6,295,10,0,307,3,0,3,0,6,0,0,0,6,0,0,6,1090,97,30,11,1231,23,0,23,1255,21,0,1281
SSC50036,51,3,0,0,55,4,0,52,471,59,11,3,543,19,12,28,569,17,0,584,895,67,13,9,982,19,4,23,1004,31,0,1035,60,10,6,0,79,3,0,4,89,0,0,88,13,0,0,3,19,3,0,3,22,0,0,22,1435,141,27,10,1623,44,18,60,1682,50,0,1731,26,0,0,0,24,6,0,6,33,3,0,33,30,0,4,0,31,0,0,0,31,0,0,31,53,0,6,0,61,6,0,6,64,3,0,64,1492,146,34,10,1682,46,18,66,1745,50,0,1796,436,28,19,10,496,27,3,26,520,22,3,545,0,0,0,0,0,0,0,0,0,0,0,3,1926,174,57,23,2174,73,16,94,2269,69,5,2346
SSC50037,23,0,0,0,23,3,0,20,309,43,5,0,356,12,0,10,368,10,0,381,658,35,13,11,714,18,0,18,733,9,0,739,55,9,8,0,77,0,0,0,79,0,0,80,4,0,0,3,10,0,0,0,10,0,0,10,1028,89,28,19,1163,27,0,30,1194,19,0,1207,19,0,0,0,22,3,0,3,27,0,0,25,32,3,0,0,37,0,0,0,40,0,0,40,53,3,0,0,55,3,0,4,63,0,0,62,1080,95,28,19,1219,31,3,32,1253,15,0,1270,391,24,8,10,433,9,0,9,441,20,0,460,3,0,0,0,3,0,0,0,3,0,0,3,1470,116,39,32,1652,38,3,47,1699,33,0,1732
SSC50038,0,0,0,0,0,0,0,0,21,4,0,0,27,0,0,0,25,3,0,30,32,9,3,0,38,3,0,3,46,4,0,47,4,0,3,0,9,0,0,0,9,0,0,9,0,0,0,5,5,0,0,0,5,0,0,5,55,13,7,5,76,3,0,3,79,4,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,17,7,5,80,3,0,3,82,4,0,86,10,3,0,0,13,5,0,5,21,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,66,19,7,5,88,8,0,8,96,11,0,107
SSC50039,9,0,0,0,9,0,0,9,459,34,14,6,517,25,3,31,547,34,0,586,915,74,38,15,1039,21,4,25,1065,30,0,1090,68,10,9,0,80,3,0,8,86,0,0,89,7,0,0,11,18,0,0,0,18,0,3,22,1448,114,59,29,1649,52,8,61,1715,69,3,1782,36,0,3,0,45,12,0,12,54,3,0,60,91,0,7,6,102,9,3,15,113,3,0,119,130,0,8,6,146,20,3,22,164,8,0,170,1581,111,71,33,1793,75,13,86,1882,71,4,1958,650,51,50,3,754,39,3,42,800,45,0,840,3,0,0,0,3,0,0,0,3,0,3,5,2235,167,120,38,2549,117,14,132,2681,114,6,2803
SSC50040,21,0,0,0,16,0,0,16,445,39,16,4,502,8,0,8,513,19,0,534,743,73,9,3,822,13,0,13,840,12,0,851,60,7,14,0,85,0,0,0,85,5,0,86,8,0,0,4,10,0,0,0,9,0,3,18,1256,116,43,11,1423,25,0,25,1448,36,3,1485,23,4,0,0,29,3,0,3,38,0,0,38,73,7,3,0,76,4,0,4,86,7,0,88,97,11,3,0,110,8,0,8,115,7,0,121,1349,128,42,13,1533,33,0,33,1566,39,3,1605,610,41,16,8,671,21,0,21,692,21,0,716,0,0,0,0,0,0,0,0,4,0,0,4,1956,165,58,22,2207,57,0,57,2259,60,3,2327
SSC50041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3
SSC50042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3
SSC50043,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,13,0,0,3,18,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,18,0,0,0,18,0,0,18,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3,18,0,0,0,18,0,0,18
SSC50044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6
SSC50046,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,7
SSC50047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3
SSC50048,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,0,11,0,0,11,7,0,0,0,7,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,0,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,21,0,0,0,19,0,0,19
SSC50049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50051,3,0,0,0,3,0,0,3,31,9,0,0,42,0,0,0,42,0,0,42,55,3,0,0,62,0,0,0,62,3,0,68,0,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,95,12,4,0,108,0,0,0,108,3,0,109,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,96,12,4,0,112,0,0,0,112,3,0,116,45,0,0,0,47,0,0,0,47,4,0,51,0,0,0,0,0,0,0,0,0,0,0,0,144,12,6,0,161,0,0,0,158,5,0,169
SSC50052,0,0,0,0,0,0,0,0,16,0,5,0,18,0,0,0,18,0,0,18,8,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,5,0,27,0,0,0,27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,5,0,27,0,0,0,27,0,0,27,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,25,0,5,0,30,0,0,0,30,0,0,30
SSC50053,21,0,0,0,23,8,0,28,199,20,3,0,224,10,0,13,236,18,0,256,476,70,9,0,552,14,0,14,561,11,0,571,42,10,0,0,49,3,0,3,55,3,0,51,4,0,3,8,16,0,0,0,16,0,0,16,714,107,15,8,841,22,0,25,866,33,0,896,12,0,0,0,10,3,3,3,18,7,0,19,24,3,0,0,26,3,0,3,32,0,0,32,30,3,3,0,37,3,3,5,42,7,0,50,749,110,11,8,874,30,5,31,908,35,0,945,330,47,10,0,386,19,0,19,412,51,0,456,0,0,0,0,0,0,0,0,0,0,5,7,1077,154,22,9,1266,52,5,52,1317,90,5,1416
SSC50054,58,0,0,0,63,4,0,63,1237,133,27,10,1398,63,0,63,1465,47,0,1510,2096,174,71,19,2365,50,3,59,2418,30,0,2453,182,31,38,6,258,5,0,5,263,10,0,278,20,0,3,17,41,3,0,3,45,4,0,51,3534,340,142,50,4066,119,8,124,4195,99,0,4292,103,0,3,0,105,16,0,16,117,0,0,121,209,21,3,3,230,15,0,20,254,8,0,256,306,20,6,3,338,36,0,36,372,11,0,377,3836,357,152,56,4405,154,6,164,4565,108,0,4672,1717,143,83,31,1975,76,0,71,2053,98,3,2150,13,0,0,3,11,4,0,4,17,0,8,19,5561,500,237,92,6396,229,6,240,6633,204,12,6844
SSC50055,23,0,0,0,21,14,0,42,193,33,0,0,232,21,6,28,256,26,0,281,306,64,0,8,379,20,0,24,401,29,4,429,34,7,4,0,45,4,0,4,46,0,0,50,7,0,0,11,16,3,0,3,15,0,0,16,543,105,7,12,667,47,8,57,723,51,4,781,43,3,3,0,50,12,0,16,62,0,0,65,34,5,0,4,44,10,4,11,61,6,0,63,82,9,7,4,99,24,7,29,126,8,0,135,625,113,13,19,762,73,14,87,849,62,4,913,412,108,12,17,553,77,23,98,658,225,0,884,6,0,0,0,6,0,0,0,6,3,10,23,1042,220,27,31,1323,152,37,185,1513,286,17,1815
SSC50056,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,10,4,0,0,14,0,0,0,14,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,27,0,0,0,27,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,3,0,0,3,16,7,0,0,24,0,0,0,24,3,0,29,13,0,0,4,19,0,0,0,19,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,37,11,0,4,49,0,0,0,49,5,0,54
SSC50057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,3
SSC50058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,0,16,0,0,0,16,0,0,16
SSC50060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC50061,129,3,3,6,136,18,0,160,663,89,12,3,774,35,3,36,810,53,0,864,971,193,18,5,1189,29,8,32,1219,40,0,1259,68,6,10,3,89,0,0,0,95,9,0,96,16,3,0,17,40,4,0,4,41,3,0,45,1728,292,36,30,2087,68,7,78,2165,100,3,2263,44,7,0,0,47,12,0,18,62,5,0,71,53,22,0,3,77,0,7,7,79,5,0,85,92,31,0,3,124,12,4,23,146,8,0,153,1820,322,36,37,2216,82,14,99,2309,106,6,2422,738,130,34,24,922,62,22,85,1009,227,7,1242,0,0,0,4,7,0,0,0,7,0,22,29,2564,448,70,60,3141,141,38,180,3328,333,30,3689
SSC50062,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,10
SSC50063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC50064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,9,0,0,0,9,0,0,9
